id,name,error_tries,discovering_tries,uuid,timestamp,timestamp_s,duration,host,source,current_status,outgoing,incoming,degree,pages
5949,y4muvhvnu44fqisqfcxgex47d2i65sfxubf3ezsvnwv2w25tf6na.b32.i2p,1,363,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:36,2019-06-23 07:03:01,22325.416666666668,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,1
5975,zfuwyx6nzzdvwlpn6qmyrraxdln5eg4ciixky6ea4uqe4oya3ctq.b32.i2p,1,5,9ab24872-7e07-11e9-93af-08002705bce3,2019-06-07 18:57:36,2019-06-08 01:35:35,397.98333333333335,i2pProjectM6,FLOODFILL,FINISHED,0,0,0,28
6191,lhbd7ojcaiofbfku7ixh47qj537g572zmhdc4oilvugzxdpdghua.b32.i2p,1,56,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-07 22:45:05,2019-06-10 08:27:49,3462.733333333333,i2pProjectM5,FLOODFILL,FINISHED,10,2,2,26
6251,xdcbe76koecljewojmngolflfze7yo3jmv5ufmbiyoaqy3cex3ea.b32.i2p,1,27,91f2d422-7e07-11e9-8770-080027530170,2019-06-08 00:35:06,2019-06-09 03:46:46,1631.6666666666667,i2pProjectM4,FLOODFILL,FINISHED,10,2,2,41
6319,awlfl4k62ffvrj3lhwyhwul4iiky2hurqvobnsnfl2nfymrwfdqa.b32.i2p,1,52,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-08 02:05:04,2019-06-10 08:49:31,3284.45,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
6345,r3baruvlqqioeyrxgu3lmx2jq4234yn5tqm2ff5gveeukhcbr7dq.b32.i2p,1,52,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-08 02:05:05,2019-06-10 06:38:55,3153.8333333333335,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
6418,pzzfzywclgssaf7pnuj7s6uimnnpwjgfxdhmoexvdn55z2mpbnsq.b32.i2p,1,25,91f2d422-7e07-11e9-8770-080027530170,2019-06-08 02:40:05,2019-06-09 06:56:14,1696.15,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
6502,4gzcllfxktrqzv3uys5k4vgkzbth4gqednwhfpt755yivm3davuq.b32.i2p,1,24,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-08 04:50:03,2019-06-09 05:05:09,1455.1,i2pProjectM3,FLOODFILL,FINISHED,6,2,2,11
6559,fb35ptrohwdwuywzvrw7sdtmakcaaknbqp2cxybpj5llvihxx63q.b32.i2p,1,20,91f2d422-7e07-11e9-8770-080027530170,2019-06-08 07:30:04,2019-06-09 03:32:40,1202.6,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
6740,rlp3dn7nsioirhv3ij6rmmyemz2bzqvxewzwqgqkhvpy3a5b47dq.b32.i2p,1,242,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-08 14:10:05,2019-06-18 21:09:01,14818.933333333332,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
6807,qgxfz4tm3nbgso4ixwqswwn473c7nympudutdg4plt35b5jmplja.b32.i2p,1,641,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-08 16:40:04,2019-07-06 19:04:26,40464.36666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
7335,krajsjxir3que26l5nfydhkykkz7lzrgzw5mfg4hfulnxbugl6yq.b32.i2p,1,582,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-09 20:40:08,2019-07-05 06:20:17,36580.15,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
7390,bmtuitygmdsggzwrjiit33ciw4erymkqumbstrd4smwowuqu6bra.b32.i2p,1,140,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-10 00:20:05,2019-06-15 22:26:18,8526.216666666667,i2pProjectM3,FLOODFILL,FINISHED,10,0,0,27
7550,simtvfpbtzi4xi427zstxg6isyfwmafmpaoqyl4ckito3r5v3oaa.b32.i2p,1,4,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-10 02:45:09,2019-06-10 06:16:24,211.25,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,5
7603,l3ohmm4ccxvyuxuajeaddiptci5lsrnxtvtyq7iohphrt3oj2evq.b32.i2p,1,4,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-10 04:35:05,2019-06-10 07:53:27,198.36666666666667,i2pProjectM1,FLOODFILL,FINISHED,1,0,0,2
7701,vbhhxkyznbqvmql6w62nc3hqcolmgxzhwuov3g7s6ckugjtgftra.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-10 11:00:10,2019-06-10 13:12:59,132.81666666666666,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
7717,hoof4if7k25sad4lfc6hnez4xdsdel6cvtji3nja5yzeyxxgq4wq.b32.i2p,1,51,91f2d422-7e07-11e9-8770-080027530170,2019-06-10 11:45:04,2019-06-12 15:05:21,3080.2833333333333,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,87
7746,6rh4kieg6bg6p6wctxdvcxpt3y6nluprnnp3sj7x5mx3kkibwvzq.b32.i2p,1,77,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-10 13:05:05,2019-06-13 18:22:51,4637.766666666666,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
7827,jphzbflb2i5zta6qykzdbewr6qcou2nyuqd5wkqk2luhfvuixwfq.b32.i2p,1,191,91f2d422-7e07-11e9-8770-080027530170,2019-06-10 18:20:11,2019-06-18 22:38:47,11778.6,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
7914,upcqkpglxz5cwwcp76rfigw6vscoao5qjkpeyvseb243bzb4clea.b32.i2p,1,528,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-11 00:35:06,2019-07-04 04:50:49,33375.71666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
8004,v4cdacvynsqiipclbeufezqqaouuiq6fgqxfe7ooracv2omtujya.b32.i2p,1,36,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-11 02:05:09,2019-06-12 14:12:10,2167.016666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
8283,pqiur6srlfszrl342x5q2as6lppvj3gwohfb7dcshd6l3lc7dyuq.b32.i2p,1,50,91f2d422-7e07-11e9-8770-080027530170,2019-06-11 15:05:09,2019-06-13 17:48:22,3043.2166666666667,i2pProjectM4,FLOODFILL,FINISHED,13,0,0,22
8287,lnfw6p3bsap3jednozdmirfkisn6zjxse25avssifaqqjecpwmzq.b32.i2p,1,103,91f2d422-7e07-11e9-8770-080027530170,2019-06-11 15:15:09,2019-06-15 23:11:31,6236.366666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,8
8455,k5smgpbm2riltsvebjjdkgrv7cmgglkxlz2jj2d7zwsvoyp3jlna.b32.i2p,1,12,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-12 00:50:11,2019-06-12 12:55:21,725.1666666666666,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,13
8673,a2scycwwtnwcvakpqs5uxz347eanqgqxvdoj6reucu2xoq7lamaq.b32.i2p,1,10,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-12 05:25:16,2019-06-12 15:07:54,582.6333333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
8707,bj57wglqy23ynnmwue6c52tf4jvlgh6m7ztzwjyjhrju4o6m4dha.b32.i2p,1,504,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-12 07:20:16,2019-07-04 02:57:57,31417.683333333334,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
8727,wvup5klmiv5mam55jmwoaae3oaf3tjv6gbnm472fp7f7x3idx7ia.b32.i2p,1,6,91f2d422-7e07-11e9-8770-080027530170,2019-06-12 08:35:21,2019-06-12 13:59:28,324.1166666666667,i2pProjectM4,FLOODFILL,FINISHED,13,0,0,22
8915,efqiaqrzhvw3jkjy6tynfqyinxmihzgmdl67brnk2t5amowiizaa.b32.i2p,1,139,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-12 21:10:14,2019-06-18 19:10:41,8520.45,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,2
8953,dn3tvalnjz432qkqsvpfdqrwpqkw3ye4n4i2uyfr4jexvo3sp5ka.b32.i2p,1,69,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-12 23:10:06,2019-06-15 21:50:05,4239.983333333334,i2pProjectM3,FLOODFILL,FINISHED,4,0,0,55
9169,w5yxooauc7psl3mfmdd566u74mc74mbxvkbmqhovopfbrddocdfa.b32.i2p,1,41,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-13 03:05:20,2019-06-14 20:39:34,2494.233333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
9303,z7kw4nhoorv47jewfpvok6pi3c37543chhx2vw3uayjkpthdppxa.b32.i2p,1,8,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-13 10:10:25,2019-06-13 18:01:34,471.15,i2pProjectM3,FLOODFILL,FINISHED,1,0,0,89
9312,hpsjxql5eltjz5okflu4em2hzbf6bxjdz6wud56kdr57fktieexq.b32.i2p,1,385,91f2d422-7e07-11e9-8770-080027530170,2019-06-13 10:25:12,2019-06-30 01:26:03,23940.85,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
9362,7iaarlalctluvr32uj5f57an67ilibem6dulbscokbvt4spsipmq.b32.i2p,1,5,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-13 13:50:08,2019-06-13 18:13:14,263.1,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,11
9491,thfxgamvwq25pc6aeff6gzjfaj5fj4eodmgkz3mnkoftapzcakjq.b32.i2p,1,54,91f2d422-7e07-11e9-8770-080027530170,2019-06-13 22:25:11,2019-06-16 05:00:11,3275.0,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
9643,3irnooyt5spqiem66upksabez4f3yyrvvjwkmwyzlbealg64mgxa.b32.i2p,2,17,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-14 02:30:08,2019-06-14 19:40:46,1030.6333333333334,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
9811,5xk65agt7223u6op7zkbrxjmedzyqhmugpckhwzk7byczdpo26gq.b32.i2p,1,10,91f2d422-7e07-11e9-8770-080027530170,2019-06-14 09:35:16,2019-06-14 19:47:52,612.6,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,9
9945,aqv4cc6brpbrxzuyuxdjjhboutsfosjsh63m2dzvhor7i7ofckwq.b32.i2p,1,3,91f2d422-7e07-11e9-8770-080027530170,2019-06-14 17:20:06,2019-06-14 19:42:47,142.68333333333334,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,21
9992,sdmhoshd5zmcsiigm2cpr4zxvbpcrhfuaevvo5q3ltxbfw6ng2wa.b32.i2p,1,27,91f2d422-7e07-11e9-8770-080027530170,2019-06-14 19:55:24,2019-06-15 23:09:05,1633.6833333333334,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
10068,cbyilxpjgecj442rns2ss77pjhmrbif6pwuxrf7udwmr6qrr7f7a.b32.i2p,1,22,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-15 01:55:04,2019-06-15 23:49:06,1314.0333333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
10086,2muyhfw2w35bz63ipdfmceyhgqauytvq4zix7potqjh5wr77gpoa.b32.i2p,1,20,91f2d422-7e07-11e9-8770-080027530170,2019-06-15 02:05:06,2019-06-15 21:54:43,1189.6166666666666,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
10167,gjd54vyxuvx2epu3eqpo3q3at7u3keqp45mmwzqxhv4cenranopa.b32.i2p,1,27,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-15 02:10:21,2019-06-16 05:14:21,1624.0,i2pProjectM3,FLOODFILL,FINISHED,1,0,0,1
10211,abhty5xlmnyab2kqdxcd56352kcescxoux3p6dbqdrghggyygnxa.b32.i2p,1,21,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-15 02:40:09,2019-06-15 23:51:13,1271.0666666666666,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,11
10255,jja5psjspm4stdvexzu6o4ptryct2e4fxhyvoyt6vojrfewa6n4q.b32.i2p,1,19,91f2d422-7e07-11e9-8770-080027530170,2019-06-15 04:15:32,2019-06-15 23:42:59,1167.45,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,18
10276,2ig3hsalfbjlpd2qmgwq5ehmar7wmitjdnw5q7e72lscd2e5hfna.b32.i2p,1,19,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-15 04:45:07,2019-06-16 00:12:32,1167.4166666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,38
10300,bjqvh4gabpabnqojatjfni5pz6xpj3lpexylpejryfavd23scgvq.b32.i2p,1,19,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-15 05:30:10,2019-06-16 00:54:19,1164.15,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
10317,dpfckvgbsyv4gjlm3xbrqo4sg2ycs5oqpzdpdev47hxo5hx7dlhq.b32.i2p,1,16,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-15 06:15:55,2019-06-15 22:17:46,961.85,i2pProjectM5,FLOODFILL,FINISHED,0,0,0,5
10320,cfc45v33jfwepbef7aqdehx6cgmtdbkjrvbmznaovnasxizmh3ha.b32.i2p,1,17,91f2d422-7e07-11e9-8770-080027530170,2019-06-15 06:20:15,2019-06-15 23:37:46,1037.5166666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,2
10392,5t66xdtonvzibpjsi2plzabgqtemyw42xblyuksucz7gpgapuslq.b32.i2p,1,14,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-15 10:10:23,2019-06-16 02:14:38,964.25,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
10447,ol66jdeplnsgd2ps2wexdemhhwmo7iztpnafruzk3bwfmvocibqq.b32.i2p,1,151,91f2d422-7e07-11e9-8770-080027530170,2019-06-15 14:45:41,2019-06-22 02:36:43,9351.033333333333,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
10457,7uornyvrhlj4732hopta7w753n2me2qhwznhomkytqkxux6risja.b32.i2p,1,8,91f2d422-7e07-11e9-8770-080027530170,2019-06-15 16:25:20,2019-06-16 00:21:44,476.4,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
10521,sh7j37aozxfpl3sjmkem44bmynl6nd7kdljhgfdgcd37lwixu3xq.b32.i2p,1,552,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-15 22:20:32,2019-07-10 01:35:47,34755.25,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
10569,xfxbm7iuagoos3i4mk7rtygqsjq6aod6ywtlfqveqybg4xzpea2a.b32.i2p,1,2,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-16 01:55:31,2019-06-16 05:29:54,214.38333333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
10576,2pei6r2naufy54vby3iqyezyqdebvphe2kf3sklvuhhj5id7h5lq.b32.i2p,1,8,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-16 02:05:16,2019-06-16 10:32:55,507.65,i2pProjectM3,FLOODFILL,FINISHED,4,0,0,87
10668,a2lnpfsrhy5d3yky6xsut6gj6j76vn3lsy7kvabvedtu2d37s65q.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-16 02:25:15,2019-06-17 05:27:05,1621.8333333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,3614
10670,dor6hyl5ytkxp5enznswzhselktvb2he3p5tlwckggtdb5dn2wqq.b32.i2p,1,2,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-16 02:25:23,2019-06-16 03:50:48,85.41666666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,2
10750,z24q7x6alas4a7mbytbe2rnpbnsezlw5rsalc3kg3dtpmbdn434a.b32.i2p,1,137,91f2d422-7e07-11e9-8770-080027530170,2019-06-16 05:50:21,2019-06-22 05:11:08,8600.783333333333,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
10759,bkf2zg3x5grgr2l4wjcvrrzbzdao6qxbiahk2vmdhq4pcj3qh6qq.b32.i2p,1,363,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-16 06:10:30,2019-07-02 07:05:08,23094.633333333335,i2pProjectM3,FLOODFILL,FINISHED,8,0,0,124
10799,i6wt2v4k772ozapvukefp4mblfqt4teu3nntxthgi6u4gtg6bxoq.b32.i2p,1,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-16 08:35:28,2019-06-16 11:44:50,189.36666666666667,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
10907,5j33ghowqlw7oueyerw7jwnl3y6ommzpdmd4yyjgx4s4eosroxuq.b32.i2p,1,47,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-16 16:30:10,2019-06-18 20:13:54,3103.733333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
10923,tchksgwhrcbdbk6ixkbez4gnl74vyssdns7p7434dsmxdbrauq6q.b32.i2p,1,573,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-16 18:00:13,2019-07-11 18:48:16,36048.05,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,46
10958,g5qiro6vwcgdwfployvekbimbc5zdngzigcojg6euyw2twm5vbzq.b32.i2p,1,45,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-16 21:05:29,2019-06-18 20:01:39,2816.1666666666665,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,19
10961,7gm5wvd5rhgz7epdbgckd7u44xp2mnvyelgpeq22xy7vztedfoma.b32.i2p,1,475,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-16 21:10:05,2019-07-08 01:19:20,30489.25,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
11015,r6m7cy2ifxea54porru45lk7rx654nbtyye5jf4nypr6chadds3q.b32.i2p,1,117,95efed08-7e07-11e9-b677-0800276bb0da,2019-06-17 02:00:35,2019-06-22 03:51:02,7310.45,i2pProjectM5,FLOODFILL,FINISHED,13,0,0,30
11221,bncplydcpqobhxfux4iugosuasn7kbvmx7bdd5erno2cpfqb6h4q.b32.i2p,1,6,91f2d422-7e07-11e9-8770-080027530170,2019-06-17 11:25:20,2019-06-17 17:03:20,338.0,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
11430,lwb2d2356hxxq2rbbudiem2twd5slhc7onfg6ramuciz3mwgvvha.b32.i2p,1,16,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-18 02:07:00,2019-06-18 18:27:25,980.4166666666666,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
11569,gcqohmcgbq3naq5fxen6rhrlmszaprbb7yfsdkqkidxi3r6huw3q.b32.i2p,1,13,91f2d422-7e07-11e9-8770-080027530170,2019-06-18 05:35:20,2019-06-18 18:29:19,773.9833333333333,i2pProjectM4,FLOODFILL,FINISHED,10,0,0,17
11608,ex3qlngs2wimo5fqjwtw2cy6knbi3d4dpkgjcy4j5fe26usxidyq.b32.i2p,1,436,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-18 08:15:13,2019-07-07 17:00:45,27885.533333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
11620,7twpxp2kpb5lkkowtmxb4idqujdt6zaqgjmnbwwl6bro2vhj2hka.b32.i2p,1,37,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-18 09:05:08,2019-06-19 23:05:57,2280.8166666666666,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
11708,etqgoandbmmndmn4lu7f3bbvg6liho3gqjcapanyuddvcpog4rea.b32.i2p,1,160,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-18 14:45:15,2019-06-25 12:04:55,9919.666666666666,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
11861,yx4ovigcmd6skxucu57z6oglxbqryi44m3ixbangjaazacl5vmva.b32.i2p,1,21,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-19 01:55:52,2019-06-19 23:29:37,1293.75,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,20
11876,a6qk7fwhkq3zfddxdhcr55iy2xty4kjxqsopqtixodyjm7hhn6lq.b32.i2p,1,19,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-19 02:05:17,2019-06-19 23:59:53,1314.6,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
12020,wcxk2bi2c5sulazxxuxxhnr45llsiysd376tto2xhrnzcnsliaiq.b32.i2p,1,145,91f2d422-7e07-11e9-8770-080027530170,2019-06-19 05:25:16,2019-06-25 11:59:53,9034.616666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,12
12036,yedqsukujgimapdmta5dwq4tpn4ceyrybg3wf2ma7qr5dobokjfq.b32.i2p,1,41,91f2d422-7e07-11e9-8770-080027530170,2019-06-19 06:15:52,2019-06-21 00:45:08,2549.266666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
12430,k2rdpaytpa2uafz3y4csvteey3rd6exmalgzvkkhtdia4p3untjq.b32.i2p,1,122,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-20 05:20:27,2019-06-25 14:31:44,7751.283333333334,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,24
12825,rhjvshc26hv5jpbzo5rdvefnxavvqnfcuntcibnjr2s727ljm6eq.b32.i2p,1,385,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-21 05:50:35,2019-07-08 12:00:07,24849.533333333333,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
13075,4eardbmosscwbxhdt2caqclcttbpznor7lq4vc7quqatheh4ixvq.b32.i2p,2,1,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-22 02:05:16,2019-06-22 02:43:27,38.18333333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,32
13217,eext5djtmkssf3va5aaovuka65aikq6h4ran626fua63sslxkywq.b32.i2p,1,233,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-22 04:00:37,2019-07-02 07:26:08,14605.516666666666,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
13309,mzhiyjysfxiagrup6xgds4ebgginghnxryxzsa7fh4mjvmqcbc3a.b32.i2p,1,22,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-22 08:25:08,2019-06-23 07:06:25,1361.2833333333333,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,14
13332,tx5erhwh4inxu7zepn36cjsd3wbuz6sdhmprlwzdzupe6kjiraia.b32.i2p,1,20,91f2d422-7e07-11e9-8770-080027530170,2019-06-22 10:15:46,2019-06-23 07:07:03,1251.2833333333333,i2pProjectM4,FLOODFILL,FINISHED,13,0,0,26
13381,qdnw3ql3ohb34navyacczi5k5mparo7wxrz4ubpbl7mtz7f4tooq.b32.i2p,1,100,91f2d422-7e07-11e9-8770-080027530170,2019-06-22 13:45:12,2019-06-27 00:18:31,6393.316666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
13389,kqsbclqlgctuqjgkavrcmnmt5vwiwrlcr22qx5qifbvu2bwam7za.b32.i2p,1,74,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-22 14:05:30,2019-06-25 21:49:02,4783.533333333334,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
13460,ato242wckzs4eaawlr5matzxudt6t5enw73e4p6r3wajwkxsm3za.b32.i2p,1,63,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-22 20:00:12,2019-06-25 14:50:52,4010.6666666666665,i2pProjectM3,FLOODFILL,FINISHED,1,0,0,22
13575,3crkyvdblwb36t2thnyse4j4r4zoprfbncqrky4l7ejcs7p5jodq.b32.i2p,1,55,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-23 02:30:21,2019-06-25 13:26:42,3536.35,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
13635,yqefnttutbwydoxcbyuap7zsgoexdegrbc5jugx2w75yjyixdama.b32.i2p,1,26,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-23 05:15:55,2019-06-24 08:33:51,1637.9333333333334,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,1
13689,gj5noqgqvmb5izfibck6tv54esqdfdie27evx4mmn75bshrvuscq.b32.i2p,1,25,91f2d422-7e07-11e9-8770-080027530170,2019-06-23 09:01:11,2019-06-24 10:50:59,1549.8,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
13815,nibpt7o43ipexw2aam2ujjkzlablkn22qzcdvxhuynlye5gry3lq.b32.i2p,1,15,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-23 18:25:45,2019-06-24 09:52:05,926.3333333333334,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,1
13847,ht5a4m6bfq7ojkngnpprpnlapffrdn674nbgm4py532ozr6qykwa.b32.i2p,1,187,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-23 21:50:31,2019-07-02 04:41:15,11930.733333333334,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,28
14014,oo76n6kdrk2kq7yxwp3t5lo3jnripxljetnn5mjh33g7hb2j3nba.b32.i2p,1,6,91f2d422-7e07-11e9-8770-080027530170,2019-06-24 03:11:10,2019-06-24 11:40:02,508.8666666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
14074,5ygj4xgeex37k6lxuo7noenaqiylxk7ihtfm7zx7ebejlpwgmvzq.b32.i2p,1,2,91f2d422-7e07-11e9-8770-080027530170,2019-06-24 07:30:36,2019-06-24 08:42:06,71.5,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
14112,5ts4hged52ehos3msfujdgehlu4axydbonbqcy75qo3rwztugqyq.b32.i2p,1,379,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-24 11:10:08,2019-07-11 12:33:06,24562.966666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,2
14131,e3jsr7bp3llq44rlbymkwrlezq4nswv7x2hdohpccsjoub5yynzq.b32.i2p,1,401,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-24 12:40:50,2019-07-12 15:53:18,26112.466666666667,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
14271,j44vpgg74wk55tyord65h3qttwl4ly3q7uvygoish4z7yjjvxyya.b32.i2p,1,281,fc20deb4-7d50-11e9-9629-08002702eafd,2019-06-25 01:00:53,2019-07-07 17:08:39,18247.766666666666,i2pProjectM1,FLOODFILL,FINISHED,0,0,0,313
14300,agzjn77tp5utnkrnnoi3crf7ugjzpvhme2mmtmn3wmka4gm72qoa.b32.i2p,1,66,91f2d422-7e07-11e9-8770-080027530170,2019-06-25 02:05:43,2019-06-28 01:18:32,4272.816666666667,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,28
14437,dehmidx2in24eifao4h3lrxdszbxdchcgafqklbtmjpo5aazvowq.b32.i2p,1,6,91f2d422-7e07-11e9-8770-080027530170,2019-06-25 05:55:16,2019-06-25 11:32:46,337.5,i2pProjectM4,FLOODFILL,FINISHED,0,0,0,1
14625,lcxegp6ydd2j3cz3hnw4se3n4n3eoznvzj65uqkyqqhxskhqvrfa.b32.i2p,1,47,8dc195e6-7e07-11e9-af84-0800270851f6,2019-06-25 20:50:54,2019-06-28 00:54:43,3123.8166666666666,i2pProjectM3,FLOODFILL,FINISHED,0,0,0,28
